Genre,Filename,MFCC_0_mean,MFCC_0_std,MFCC_0_min,MFCC_0_max,MFCC_1_mean,MFCC_1_std,MFCC_1_min,MFCC_1_max,MFCC_2_mean,MFCC_2_std,MFCC_2_min,MFCC_2_max,MFCC_3_mean,MFCC_3_std,MFCC_3_min,MFCC_3_max,MFCC_4_mean,MFCC_4_std,MFCC_4_min,MFCC_4_max,MFCC_5_mean,MFCC_5_std,MFCC_5_min,MFCC_5_max,MFCC_6_mean,MFCC_6_std,MFCC_6_min,MFCC_6_max,MFCC_7_mean,MFCC_7_std,MFCC_7_min,MFCC_7_max,MFCC_8_mean,MFCC_8_std,MFCC_8_min,MFCC_8_max,MFCC_9_mean,MFCC_9_std,MFCC_9_min,MFCC_9_max,MFCC_10_mean,MFCC_10_std,MFCC_10_min,MFCC_10_max,MFCC_11_mean,MFCC_11_std,MFCC_11_min,MFCC_11_max,MFCC_12_mean,MFCC_12_std,MFCC_12_min,MFCC_12_max
pop,pop.00085.wav,-81.73381,84.56945,-379.8149,85.1312,78.610695,41.16352,-29.326183,203.62547,-17.252422,33.052746,-87.84321,104.362595,24.501919,17.359438,-34.206272,77.47485,8.414266,16.450695,-52.62375,64.52815,2.1506557,14.079496,-57.626778,49.591923,5.5259156,14.912807,-28.463604,51.249798,1.9490923,10.751422,-40.97354,42.97888,8.798311,11.11953,-29.924751,44.888348,-0.12679589,9.95639,-28.004013,42.841682,0.49805012,8.381364,-27.58709,37.37336,4.6413984,8.019664,-22.20803,28.195732,2.3908505,8.809355,-22.767347,38.435867
pop,pop.00086.wav,-50.462906,41.670845,-166.30074,62.725758,56.434635,18.909727,-17.488436,115.10382,12.568678,13.108581,-31.900824,51.158623,11.273363,13.079881,-32.80989,49.063393,-2.7383478,9.407867,-41.43543,29.147139,1.3627746,10.78313,-28.338144,35.884148,4.54315,8.83157,-22.892105,32.221825,-0.95957243,8.713888,-32.68995,22.707354,2.2985399,8.470818,-23.729774,25.13232,2.7476232,8.217721,-21.515936,28.989586,-1.9773546,7.392708,-24.215073,19.099018,2.5896602,7.3000216,-17.126068,25.801132,-4.0241513,7.000653,-35.75482,16.525461
pop,pop.00087.wav,-47.046474,43.47368,-194.61867,77.28034,55.77844,26.660389,-58.301,123.12516,27.639791,20.83454,-35.394745,110.18478,19.186356,15.305803,-22.365112,70.53407,15.182663,10.526028,-12.548168,49.447624,3.1780558,12.731024,-40.21048,50.316788,5.622395,9.42702,-25.620077,39.04099,1.6052535,9.979966,-37.966286,32.177113,4.1364326,9.345532,-21.522057,43.78539,1.6200367,7.7687745,-20.75319,25.258718,-1.5827998,8.654051,-32.760788,26.796867,-3.0032368,6.778246,-23.602554,19.551945,-7.630845,8.340987,-37.19552,22.118446
pop,pop.00088.wav,-42.878845,89.6347,-392.1633,155.6069,54.87919,33.358044,-84.47682,148.55556,17.034237,21.102839,-63.815964,88.34304,19.789734,18.324318,-53.7845,72.57309,6.8593764,13.988349,-61.029854,48.362236,2.7694361,16.057148,-57.402298,46.237495,11.8246565,12.52912,-33.08754,52.69265,1.2087954,11.1043825,-45.136444,32.044693,7.942111,9.695008,-26.453094,51.58043,1.1286346,9.849434,-29.83466,32.49594,-4.0773544,8.409257,-38.980125,27.270844,0.12817994,7.9379597,-27.341309,22.67308,-4.238941,8.375604,-34.332283,19.707253
pop,pop.00089.wav,-47.762146,89.3736,-380.14813,134.9673,55.56731,34.98261,-48.12829,187.18954,19.230349,25.255701,-52.067314,103.07724,24.48204,18.003784,-51.82225,84.48642,4.050312,12.877265,-45.203705,42.461723,1.544812,16.713594,-68.60138,39.14466,6.95316,12.454212,-25.271427,61.112614,-1.0432366,11.178349,-44.82539,30.851095,3.0896835,10.99323,-23.00013,50.54351,1.7900028,9.156488,-28.712347,39.301086,-3.0425475,9.957746,-40.70227,23.32631,1.9349972,9.151799,-21.761993,45.962597,-4.6770983,9.047841,-48.842346,21.385466
pop,pop.00090.wav,-44.74116,43.73757,-194.39195,79.91337,55.06154,26.185863,-55.8824,123.807846,27.15506,20.937729,-38.45836,108.92617,19.494202,15.076357,-22.768467,67.18705,14.693746,10.792325,-14.893707,47.88513,3.204387,12.81392,-36.343945,50.60276,5.5031357,9.479513,-23.643982,35.658638,1.4257253,9.941743,-30.949856,31.400993,4.4955463,9.268816,-23.439533,45.263283,1.372112,7.710039,-20.984589,26.564192,-1.658604,8.649602,-31.879702,26.602259,-3.534179,6.7347965,-25.183018,18.316765,-7.919715,8.310558,-37.777176,22.467821
pop,pop.00091.wav,-8.454617,55.246517,-181.53514,124.0333,42.056644,21.55861,-78.88083,108.73218,8.262312,24.479567,-86.83298,69.98004,17.968647,18.16211,-43.334133,70.95731,14.042866,14.950036,-28.047726,74.88895,7.3565307,15.0541525,-36.811325,49.48176,5.724671,12.848155,-28.095339,41.14672,-1.8928555,10.243028,-36.87104,26.296467,4.611337,10.028796,-24.546274,33.559677,2.0782142,8.304393,-27.364899,26.93332,-1.0689781,8.094874,-31.419525,28.013977,-0.65995014,8.038196,-30.501055,21.160109,-2.4383576,7.2941523,-24.955341,21.829655
pop,pop.00092.wav,-26.023748,56.531776,-211.1821,110.2708,60.92531,27.60542,-23.842724,146.17014,6.0020447,26.204365,-113.574356,75.86005,17.740946,15.187929,-33.0754,93.400986,5.1157274,13.382727,-64.28784,46.44777,10.427114,11.367994,-40.393284,38.986717,2.4726,10.719506,-28.878841,38.617737,4.9311967,10.019035,-39.179077,31.241814,8.130399,9.90015,-18.49799,45.866493,3.859981,10.296623,-45.067093,42.744972,-0.17782755,8.75606,-33.194923,40.317684,7.2514496,7.927097,-19.50821,45.580326,4.965224,9.296206,-27.44612,48.23802
pop,pop.00093.wav,-20.244307,35.7362,-133.85962,74.92732,57.762615,19.205883,-4.2207212,136.63213,16.79944,18.455755,-44.358665,60.915398,18.260643,11.945989,-20.968601,60.909454,8.965957,10.375106,-25.573925,42.295666,14.902181,11.667498,-29.369192,52.282524,2.6743503,8.95897,-35.962887,29.57587,3.7542834,8.821274,-30.267252,29.029907,1.1086355,8.549121,-27.77443,27.428974,1.8431586,7.429683,-24.70911,24.217941,-5.9786644,6.994343,-29.722275,15.325479,-3.6034944,6.850988,-25.952656,19.122108,-3.6503112,7.0844994,-29.745543,15.639924
pop,pop.00094.wav,-42.241444,52.36379,-226.92357,114.80054,82.16851,29.904806,-11.498514,175.63797,-2.2273612,19.68213,-77.629,81.87623,19.91206,13.861485,-29.997305,57.14673,13.8555565,10.963687,-17.537971,44.869263,0.85311645,13.31048,-49.428505,33.967773,7.9228992,10.473016,-31.100433,42.85118,-0.71227854,9.501023,-29.205563,26.242395,6.8727417,8.062654,-16.10512,33.20428,-1.9014206,9.042623,-33.762062,24.90932,-4.6892295,7.830812,-34.460808,22.411049,-3.169999,7.901892,-24.339983,23.892601,-2.937237,8.135946,-33.180473,22.448677
pop,pop.00095.wav,-36.638824,56.38913,-261.38428,98.54691,73.07811,29.31344,-78.08133,164.89978,39.13519,22.156681,-16.082998,118.28465,20.312122,18.233042,-31.752289,86.43565,12.493178,13.002367,-22.89804,48.104485,2.1483605,13.451482,-45.726913,41.690483,11.728564,11.030525,-20.491533,47.42186,-2.4226384,11.197778,-37.252716,40.53911,6.638518,11.269671,-25.967344,41.131226,3.1705885,8.797926,-23.680332,30.216835,-5.384551,9.316119,-32.5026,23.913631,-3.1425967,8.800693,-35.053303,30.156708,-5.7730885,8.359779,-35.241688,23.066906
pop,pop.00096.wav,-59.051575,58.973633,-255.09727,101.304665,61.004276,30.380323,-37.972687,139.88887,27.743502,24.974697,-38.16284,120.323586,23.84954,18.911753,-26.310802,78.25569,12.297715,13.255385,-29.585323,48.172646,7.377119,12.957042,-43.390476,57.975754,12.317067,10.1551075,-19.95502,50.015694,7.139927,11.359835,-25.957104,39.228985,13.406534,9.144478,-12.253113,45.397507,2.4973204,8.397608,-23.879057,29.23234,-1.9689049,8.791877,-31.938507,23.779495,-2.4171176,8.031831,-28.72856,23.432262,-4.516286,10.009366,-31.918463,36.803963
pop,pop.00097.wav,-125.51832,73.47313,-346.35916,77.38947,51.231625,34.015236,-65.119576,136.0393,38.500435,33.572777,-41.5527,141.12683,14.496834,22.162163,-70.016525,79.6096,16.24374,16.510704,-31.656511,65.69934,4.6439257,14.827608,-45.338615,37.764603,12.31821,14.79293,-27.761087,60.983376,1.1781602,13.2553215,-46.63979,33.05616,1.729141,9.402062,-24.13171,33.65593,9.767175,10.805112,-22.137602,42.31246,-2.8228533,9.266318,-37.23806,20.872105,2.080858,9.136873,-22.94656,31.319166,0.858109,8.266775,-39.070168,28.403906
pop,pop.00098.wav,-26.940434,66.52131,-312.99945,103.84638,46.743645,24.3071,-68.201645,112.772156,8.683473,23.5,-68.82326,135.91458,8.586894,19.006117,-75.31027,48.39083,6.084411,11.040315,-39.501343,45.464096,12.43607,12.231094,-34.911247,47.739708,6.9747324,12.228032,-31.411251,43.026882,2.4991586,11.644562,-57.054535,27.730087,1.1518143,11.425455,-56.443745,26.276787,7.257162,9.009095,-20.596783,36.520172,-3.1354442,10.224892,-43.47314,26.704773,1.2637734,9.497354,-32.34517,43.136177,3.8410106,10.750807,-35.791565,38.61429
pop,pop.00099.wav,-119.3696,67.52952,-332.0979,57.345577,85.97376,26.251413,-22.682846,156.67763,33.870014,21.385048,-14.189735,131.54366,9.980801,13.477106,-36.743935,55.569897,17.702011,11.022189,-19.489117,56.77825,0.5173518,14.616907,-51.680573,53.02527,9.578705,11.429787,-17.468418,49.328278,-5.3154035,13.410628,-46.41206,29.746414,4.174863,9.896093,-30.50451,39.65576,8.122891,9.889278,-22.762897,37.894966,-7.9832706,10.138776,-39.550343,18.279419,1.573302,8.331421,-32.6081,28.695435,-2.9313235,7.616935,-29.346064,21.928013
reggae,reggae.00000.wav,-159.48033,57.424225,-303.5653,-24.321976,104.85739,19.53961,17.07389,158.17433,-10.333498,22.189503,-81.0538,76.600525,34.647846,16.79834,-25.844883,94.45094,-4.978135,12.636547,-52.283577,29.548203,26.803732,11.361533,-5.6571817,57.73491,-21.9402,11.655496,-61.054523,9.800257,23.42468,10.308163,-14.22711,46.944313,-14.025368,9.365914,-47.5715,16.40651,19.575533,10.266503,-9.84635,53.101974,-8.296037,9.914079,-37.013184,21.04578,9.729553,10.642619,-21.180553,48.204975,-10.074868,9.813506,-38.86009,22.978653
reggae,reggae.00001.wav,-190.9372,54.273003,-323.1319,-46.757595,127.41596,27.916313,39.91806,184.17456,-3.7882683,20.750587,-75.69556,48.178185,26.704464,11.384919,-2.656898,57.238285,-12.820788,11.212417,-49.224026,25.287544,23.924116,8.813394,-0.97948605,50.277687,-8.222865,9.732163,-38.85849,20.954605,9.962504,10.680265,-22.353012,39.064465,-12.229613,8.940492,-41.883625,11.759605,13.450587,8.892667,-13.360062,37.82177,-7.066006,8.7452135,-34.1103,26.267517,1.6455318,7.9870925,-21.255402,22.201355,-14.528188,7.5396147,-35.691063,11.2829895
reggae,reggae.00002.wav,-189.09105,79.60679,-418.69028,-18.59565,110.86749,26.81633,31.783278,197.4881,2.9827712,25.160406,-59.45807,84.34909,48.36251,17.925392,-0.75026596,92.439705,-6.4262414,13.850645,-40.75187,42.19245,20.728699,15.605878,-17.816326,61.378143,-12.56162,12.990984,-62.56339,39.05558,15.884039,11.887772,-20.482126,53.279705,-13.630971,11.436482,-48.592117,27.28181,9.418686,11.250794,-22.823185,36.452507,-8.044496,9.366478,-42.338417,20.400488,8.090904,9.452537,-25.265697,49.745678,-10.641823,10.106264,-37.907795,27.027428
reggae,reggae.00003.wav,-201.19154,73.907135,-382.02832,-26.664278,104.146736,33.566555,9.798277,193.10696,-15.439406,27.650513,-106.610565,62.984306,30.81282,17.732136,-15.780929,79.84311,14.260963,17.302025,-34.950356,64.51884,31.42331,14.769252,-13.895338,69.62671,-7.8610983,15.00616,-48.875443,34.950283,17.967077,13.765976,-24.707127,49.221268,-4.053848,10.721597,-34.33649,27.243885,16.94223,10.013072,-10.048761,44.670326,-11.208057,10.197318,-40.393425,22.630114,12.122964,9.70201,-15.757829,37.683395,-5.282073,9.61384,-33.149593,23.130089
reggae,reggae.00004.wav,-175.57849,83.973236,-434.10297,-12.638631,104.87788,29.598791,-8.222918,201.21988,-15.688772,23.63881,-70.94289,67.681885,27.520798,19.392406,-31.750801,84.980576,-8.110774,15.6146755,-59.094902,30.283207,24.028858,14.111802,-16.50589,67.60649,-10.312878,16.018469,-62.734222,47.86692,18.851534,13.673657,-23.330873,53.80995,-8.380903,13.576222,-43.610836,39.935715,11.850701,12.615814,-24.96962,44.81115,-7.579116,11.6101,-47.402065,31.873093,12.561645,11.233122,-21.097633,43.55048,-6.039826,9.766441,-42.984688,20.764002
reggae,reggae.00005.wav,-176.76518,73.5383,-375.77,-22.661684,116.84068,28.449434,35.863487,206.45168,-21.308065,23.114634,-83.90195,60.64023,38.76341,15.643652,-7.156685,95.907166,-5.4505625,18.884874,-68.18053,59.84761,26.620836,13.595203,-21.275059,65.56186,-8.181731,13.671475,-50.639786,47.372974,15.778048,10.234729,-18.261248,42.368805,-10.484447,10.566035,-41.598602,28.557533,11.044603,10.873565,-22.9904,45.149025,-10.051371,9.147943,-35.090794,27.689877,9.914849,9.200376,-21.278097,40.037155,-3.2497032,9.340936,-31.995201,32.63582
reggae,reggae.00006.wav,-207.39706,71.947586,-401.86584,-54.057,134.70505,33.26913,10.547184,214.33174,-9.09317,26.919807,-80.49133,59.77839,38.44704,20.660715,-27.809776,105.631966,6.303592,19.949944,-48.371777,64.80809,22.595772,13.592868,-18.861973,60.317863,-8.299388,17.70749,-60.249367,46.317623,16.295506,12.32029,-21.870283,50.773018,-8.471838,11.020785,-36.27099,28.252499,4.1403346,11.85342,-33.24285,46.88358,-4.3538995,10.531162,-36.335407,30.494936,6.340493,9.60852,-23.792175,39.71945,-6.9138722,9.369027,-30.31598,31.890057
reggae,reggae.00007.wav,-192.26941,70.869514,-412.0774,-19.640453,116.4957,25.78946,26.19793,185.19894,-10.950728,26.932507,-88.74872,70.80754,29.891136,20.422045,-25.572128,108.619896,-0.65965116,18.551281,-53.777946,55.74444,21.443464,11.979605,-17.905327,66.0217,-11.864701,20.08452,-73.22096,64.74894,18.65121,12.491327,-19.961714,48.97094,-13.07924,12.620239,-57.084854,21.581276,14.465653,12.104832,-21.140484,57.49779,-7.3812265,11.794034,-37.454323,34.892868,4.820051,10.382447,-29.269527,34.24583,-2.81011,10.724553,-33.01918,24.537155
reggae,reggae.00008.wav,-194.54175,76.88704,-471.0912,-20.088974,118.60043,33.74931,-14.823765,218.51614,-6.408213,24.322367,-75.20112,59.71975,40.801094,22.467472,-19.739216,109.649,-3.2935107,17.962555,-50.22793,60.63543,25.461584,12.325857,-10.53054,57.84723,-9.303606,15.329683,-51.497932,33.794357,11.395714,12.786749,-27.762672,46.011757,-6.1569276,14.185566,-45.489662,40.023067,15.344735,11.296548,-18.913723,46.929,-5.1625943,10.270664,-37.67401,42.273705,5.759956,9.131409,-24.99738,32.332703,-6.2791595,10.233992,-30.946003,26.233706
reggae,reggae.00009.wav,-232.50473,80.06688,-457.48306,-51.90216,131.2295,36.59731,-2.4748073,206.31729,2.6469772,24.728539,-60.016426,74.55734,18.397951,17.370108,-44.5439,84.401184,11.315558,17.562897,-46.117203,62.451622,22.92844,15.979597,-24.65643,68.91051,-10.467937,16.430767,-51.713055,37.554817,16.771238,12.782219,-23.859192,51.34826,-15.256651,13.1123495,-53.738907,25.478327,15.530609,11.669937,-24.999355,47.480507,-8.389645,11.535188,-47.425175,27.700026,8.022548,9.964791,-25.06621,32.170162,-3.7816064,9.914705,-32.875927,33.737206
reggae,reggae.00010.wav,-233.64262,70.66189,-450.71997,-40.46995,87.52444,30.41322,-23.764198,163.05554,-22.214462,20.109497,-73.349464,68.80877,52.048756,18.57132,-21.3364,95.02745,-8.575607,20.349567,-70.3666,42.83458,24.966368,10.138666,-3.363432,61.455887,-18.236242,18.129524,-66.21711,17.66512,1.8883245,10.665062,-30.512041,37.485043,-9.132005,10.455718,-38.855583,17.674171,-0.22732617,9.235495,-27.026001,26.001682,-17.069843,10.0999155,-48.06389,9.161281,-3.0311315,9.289501,-28.651491,25.73524,-9.793287,9.304324,-33.52012,19.009691
reggae,reggae.00011.wav,-198.73212,69.89132,-379.21817,-18.493168,102.408325,22.849585,-10.06926,165.96085,-9.996929,25.094034,-80.07794,81.212814,30.804916,17.6498,-32.840576,77.169716,-3.2927678,15.693541,-57.370426,35.736877,20.279371,12.096119,-21.247147,55.94091,-5.631608,12.11413,-59.454884,32.71575,28.096033,10.642807,-2.7219183,59.302315,-11.504986,9.615314,-50.103363,23.405092,18.203848,9.286421,-8.800721,45.845158,-7.3605947,8.8008585,-31.026848,29.695724,12.280453,8.84619,-25.287567,41.693092,-4.3624167,8.289955,-26.485596,22.583824
reggae,reggae.00012.wav,-191.19943,72.831505,-426.2358,-58.238598,96.34123,31.41956,0.55259556,167.53096,-17.658962,26.010603,-86.06322,73.9638,24.837395,21.645803,-43.31594,98.57643,-0.889669,19.00628,-62.974556,53.172318,26.334473,15.703598,-19.158974,71.981995,-12.93426,16.974005,-77.96994,35.05465,19.635569,14.809836,-33.526352,65.35176,-9.790512,11.559261,-53.69837,29.115898,16.973425,10.323309,-14.933907,50.817474,-8.587678,10.648974,-40.83903,19.171242,11.4229355,9.66959,-24.8256,45.380943,-8.202379,9.655765,-50.48369,21.574677
reggae,reggae.00013.wav,-206.51552,80.2346,-415.777,-23.33707,122.598175,30.466755,-19.856216,201.92358,-0.57659143,29.349833,-77.14999,91.85608,29.354094,16.720413,-13.023424,81.87055,10.233527,18.06772,-45.44422,60.891537,28.23236,13.843645,-17.180376,77.12822,-9.929435,15.644239,-65.28589,36.017094,13.371487,12.385949,-26.65755,55.523705,-8.455472,12.140809,-45.61158,30.510433,11.285515,14.026024,-28.632568,48.08345,-7.2900777,11.360777,-50.51349,23.301855,7.07311,10.279055,-19.797367,36.532104,-10.346017,10.788691,-49.385513,24.991661
reggae,reggae.00014.wav,-209.5813,82.13337,-435.88602,-10.292256,105.26066,36.134747,-33.29557,188.08472,2.5705209,28.508842,-58.42752,97.58264,34.898067,20.096928,-25.209858,107.25203,15.326888,18.696686,-36.335777,65.45188,25.199398,13.572469,-14.47237,65.35213,-6.063227,17.088202,-45.948708,37.91446,18.243076,14.695192,-23.573147,66.16826,-5.0739202,14.448274,-47.331314,33.590523,8.950725,11.245874,-28.653896,38.500565,-1.018621,11.175045,-33.63106,29.167606,8.250103,9.512225,-22.82267,34.25783,-4.0277166,9.8418455,-39.515366,21.78666
reggae,reggae.00015.wav,-157.81721,62.1974,-329.55298,4.608337,109.850296,29.05702,3.670827,204.49686,8.465338,22.798779,-52.049053,75.897156,41.79409,16.593042,-4.5643816,107.895935,5.1190033,14.195414,-36.03328,41.58348,25.75197,13.917951,-18.801933,70.08792,-12.951751,13.702848,-59.5735,28.385555,22.064224,11.057382,-6.74424,49.445698,-15.503764,11.178564,-54.902176,14.357824,14.367301,11.57377,-17.954704,46.621864,-11.917588,8.914884,-40.280075,19.358578,11.595213,9.245472,-21.505154,34.815414,-10.627038,8.546162,-34.951744,15.502468
reggae,reggae.00016.wav,-76.086586,61.58001,-313.3753,49.72121,101.112076,17.500841,54.298073,157.70886,-11.623927,20.714485,-63.424988,77.967514,46.250248,11.674119,8.854128,77.86737,-11.212149,8.788566,-37.574997,18.143692,31.397367,8.69764,6.554032,70.35242,-9.473126,9.219973,-41.43148,29.65525,22.47439,7.4316134,-8.691562,49.11473,-16.812243,7.496474,-39.417397,10.118694,15.9744,7.8704877,-5.796466,42.039833,-9.512783,7.329156,-35.592102,18.10936,11.821731,7.231429,-14.495743,36.18679,-7.8461676,6.805537,-29.615475,18.581627
reggae,reggae.00017.wav,-154.80096,68.357475,-398.4097,3.4182374,110.02115,37.379448,-39.543003,193.97855,-18.445381,24.616255,-84.17041,57.02349,36.652046,18.52374,-32.27694,106.10862,0.5233884,20.647127,-51.985844,64.64379,31.578094,13.732691,-11.296488,72.8795,-10.432264,17.94802,-75.7246,33.38573,18.818373,11.661041,-12.575308,52.436928,-7.174978,14.963801,-54.569187,27.95466,13.144798,11.603427,-22.084282,46.974056,-5.248939,11.362403,-41.066116,26.469954,8.900309,9.419298,-30.957663,38.47013,-6.7106643,10.992362,-44.093185,26.831076
reggae,reggae.00018.wav,-170.86713,71.680595,-404.48578,-5.872834,107.73833,31.151928,-0.13003218,216.40338,-1.7606595,23.319077,-65.24626,72.10181,46.446262,15.128849,-0.088133335,95.44542,-0.19452462,18.557426,-53.76544,58.771187,24.93753,13.678141,-28.175268,66.3098,-10.676094,14.133514,-48.037987,36.033028,18.083887,10.937972,-33.944553,47.239555,-10.79039,12.87096,-41.32493,27.892345,11.160347,10.600093,-23.880844,43.194756,-7.255222,10.822101,-45.6127,22.57028,6.2078676,9.589111,-26.804153,32.13786,-6.469771,9.919792,-36.255974,25.998335
reggae,reggae.00019.wav,-184.58188,92.13195,-433.17575,11.046139,106.214096,34.66407,-15.891639,201.99219,4.000761,28.45766,-72.86863,85.7469,38.70891,16.63789,-13.64443,100.84604,8.411526,23.547525,-59.246147,79.11138,30.4512,12.367169,-10.797698,69.1983,-3.3438368,19.476473,-53.506615,60.563293,20.298872,11.395944,-20.612007,49.33969,-1.5424036,12.894163,-32.86602,37.542835,15.91683,9.797609,-14.232023,45.81745,-6.5128145,10.173584,-34.44478,25.369072,13.191903,9.385955,-18.053345,38.400482,-1.7114568,10.34307,-34.86031,31.166851
reggae,reggae.00020.wav,-177.70435,77.66148,-389.03436,4.1263013,113.62593,28.75775,-4.0184727,188.03458,2.3215327,22.286522,-60.910393,67.13565,35.830685,18.346827,-18.820156,90.27034,1.597782,16.163637,-64.56744,56.586113,34.69096,12.355674,-2.3605702,87.877594,-8.738595,16.227386,-56.01573,32.567955,16.286312,12.96326,-15.957053,54.100143,-9.326431,13.416704,-59.115677,28.132614,14.186765,11.1994,-23.36288,45.939476,-2.0729208,12.280051,-38.84945,36.50389,13.133845,11.467036,-22.126957,47.159546,-7.250175,11.322911,-41.99608,25.287983
reggae,reggae.00021.wav,-88.075615,38.983307,-208.11136,9.331897,109.439316,21.051493,54.33718,168.13647,-25.164967,17.711365,-78.3308,39.003544,40.39529,12.392968,1.2088362,78.12396,-8.778365,11.636099,-40.616814,26.4579,24.714594,12.193924,-12.877572,55.003,-11.52563,12.174727,-50.9295,30.200146,18.510263,8.772369,-21.569971,46.28837,-8.291809,8.9383335,-35.786987,24.90659,17.030918,7.982483,-6.366431,39.12942,-8.433278,8.631683,-35.96957,22.052677,9.799046,7.0844555,-15.255623,28.842628,-12.903516,7.3408933,-34.844666,10.212431
reggae,reggae.00022.wav,-91.45285,55.3629,-270.13556,49.554367,98.79366,21.719591,-8.156023,145.16797,-23.196144,18.15848,-77.955505,59.061863,46.873005,15.175173,9.095418,100.72107,-6.847095,10.572545,-43.42591,28.110046,29.29433,11.179078,-3.6502323,59.651993,-9.957948,10.723054,-46.813484,18.134323,25.666126,8.619039,0.3949969,55.10564,-10.203301,8.464089,-39.507904,16.50727,19.623264,9.587456,-19.214493,43.07409,-8.207199,8.568742,-32.68891,22.734192,13.411509,7.1386895,-7.2639823,35.102417,-6.494058,8.149864,-32.91043,21.139534
reggae,reggae.00023.wav,-161.77791,70.059395,-364.5917,-10.007741,78.69161,30.719465,-9.340637,151.7989,-19.243172,19.59819,-72.0562,39.22926,55.110035,16.007639,2.8108618,104.88388,13.188936,14.478356,-43.15332,50.6764,30.961428,12.22573,-6.5187654,64.78978,-7.0107627,13.305866,-46.32214,37.91107,24.295376,10.035521,-12.164904,56.740326,-12.827424,11.917499,-45.34376,32.020794,21.51842,11.153049,-8.715201,55.858818,-13.527458,8.948027,-44.779503,13.403596,12.775019,7.8736053,-22.907236,37.69635,-7.452332,8.222313,-27.603867,22.596807
reggae,reggae.00024.wav,-169.15335,76.76302,-398.09695,6.606952,110.46,34.862965,-0.49656066,189.61563,-8.5762,22.223734,-72.15969,69.96618,43.884247,18.106983,-4.1000896,119.62392,0.2749698,15.671126,-57.07364,46.87372,26.637419,11.99997,-5.0678415,63.642624,-14.368152,16.115822,-52.769333,22.485413,13.034431,11.386265,-18.160294,44.06465,-11.149249,12.897258,-48.488373,26.706396,8.130109,10.966521,-17.256325,54.21495,-7.6929665,10.1470375,-35.924263,20.600613,10.910651,8.840706,-17.495567,43.319984,-8.175924,9.594254,-38.492897,19.198584
reggae,reggae.00025.wav,-177.28357,90.28923,-465.99164,13.834087,110.989265,31.66905,-7.879244,192.0943,-15.664685,31.564598,-105.88838,87.012886,36.767456,17.345226,-9.736636,94.9433,0.053476803,19.041317,-50.431774,54.532623,24.45962,13.630792,-20.233978,75.60393,-3.7588267,16.283476,-60.358215,38.76252,18.421553,13.58783,-31.33001,80.687836,-3.356894,14.342939,-36.542446,41.756912,13.789159,10.322981,-19.85988,44.07826,-2.092428,9.620138,-33.719208,32.6328,8.603011,9.756917,-21.976723,35.35359,-5.9429135,10.269185,-35.784416,23.691957
reggae,reggae.00026.wav,-171.62009,85.85174,-430.59122,10.492334,99.35643,30.382004,18.645405,199.38199,-8.280707,25.4311,-65.92821,77.78245,49.61246,19.847023,-13.823338,116.53188,1.0821391,19.570505,-50.08487,59.69304,31.125254,13.561884,-12.911026,74.90387,-7.139069,14.912014,-45.564327,35.743973,15.894791,11.704572,-19.058773,51.375595,-1.364951,13.516159,-42.612694,40.529312,12.743275,12.247701,-25.149883,46.50627,-5.194913,11.081145,-34.96308,28.759892,11.808011,10.323485,-20.683426,39.2659,-5.326039,10.076573,-34.352222,24.917042
reggae,reggae.00027.wav,-177.5211,83.26697,-396.57947,-6.6047387,89.96064,31.841467,-45.530937,179.59537,4.589545,27.249828,-90.185776,81.45134,40.16102,23.152401,-24.454788,122.16667,0.16618758,17.68921,-56.298286,45.87732,23.184372,13.964239,-15.165705,70.940384,-9.906549,15.242321,-55.485893,37.38771,12.780389,12.203944,-25.46473,45.043587,-7.3078594,11.932923,-42.808456,43.141087,18.747253,11.533663,-13.616959,54.371696,-5.7444153,11.319138,-36.4609,28.64106,6.1223145,10.835913,-26.69947,42.267845,-9.91866,10.127945,-38.491463,16.610447
reggae,reggae.00028.wav,-256.234,95.15197,-499.77213,-41.259167,104.23235,34.28046,-24.054157,173.47287,-7.2694902,31.344507,-96.137146,109.66058,56.268616,16.120436,10.350328,107.84015,11.037997,26.172903,-49.50157,89.3706,27.324654,13.672447,-7.204611,67.871414,5.8307714,13.379521,-27.08017,41.18991,17.782099,9.831798,-18.335268,49.24638,-1.2737304,10.441696,-27.71771,26.798922,14.674843,9.388258,-12.567471,38.95279,-3.46669,8.637311,-29.506443,19.68672,10.861863,7.240128,-11.159264,34.783195,-2.4603555,8.174828,-25.047356,25.167427
reggae,reggae.00029.wav,-202.04497,77.62116,-447.31552,-19.202545,111.10007,20.068865,54.835316,154.12878,8.902879,31.032804,-55.97528,104.102936,51.81522,11.556973,6.419982,92.37796,1.3010834,14.106199,-39.190536,35.36199,30.039171,10.025784,-9.888659,61.58461,-4.5082717,10.215081,-41.981224,25.006178,22.444958,9.81306,-10.19577,48.093338,-7.1422415,8.511988,-38.556286,15.896791,11.495427,9.71608,-20.326668,38.04815,-4.753539,7.7339535,-27.980598,21.997986,10.595638,7.8525195,-14.399591,36.226395,-2.6359422,7.1185007,-23.088913,17.302029
