chroma_stft_0_mean,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_0_var,chroma_stft_1_var,chroma_stft_2_var,chroma_stft_3_var,chroma_stft_4_var,chroma_stft_5_var,chroma_stft_6_var,chroma_stft_7_var,chroma_stft_8_var,chroma_stft_9_var,chroma_stft_10_var,chroma_stft_11_var,chroma_cqt_0_mean,chroma_cqt_1_mean,chroma_cqt_2_mean,chroma_cqt_3_mean,chroma_cqt_4_mean,chroma_cqt_5_mean,chroma_cqt_6_mean,chroma_cqt_7_mean,chroma_cqt_8_mean,chroma_cqt_9_mean,chroma_cqt_10_mean,chroma_cqt_11_mean,chroma_cqt_0_var,chroma_cqt_1_var,chroma_cqt_2_var,chroma_cqt_3_var,chroma_cqt_4_var,chroma_cqt_5_var,chroma_cqt_6_var,chroma_cqt_7_var,chroma_cqt_8_var,chroma_cqt_9_var,chroma_cqt_10_var,chroma_cqt_11_var,chroma_cens_0_mean,chroma_cens_1_mean,chroma_cens_2_mean,chroma_cens_3_mean,chroma_cens_4_mean,chroma_cens_5_mean,chroma_cens_6_mean,chroma_cens_7_mean,chroma_cens_8_mean,chroma_cens_9_mean,chroma_cens_10_mean,chroma_cens_11_mean,chroma_cens_0_var,chroma_cens_1_var,chroma_cens_2_var,chroma_cens_3_var,chroma_cens_4_var,chroma_cens_5_var,chroma_cens_6_var,chroma_cens_7_var,chroma_cens_8_var,chroma_cens_9_var,chroma_cens_10_var,chroma_cens_11_var,genre
0.32633007,0.35424802,0.5404049,0.34196568,0.3807491,0.3764397,0.5850291,0.40148827,0.35659206,0.49522543,0.33347982,0.3696339,0.050846886,0.0484185,0.10944539,0.04766342,0.068706304,0.06488056,0.108103625,0.06825688,0.047871295,0.09625112,0.042849615,0.07573052,0.46204987,0.4112942,0.7199385,0.3335599,0.43886057,0.41001496,0.6715029,0.54358405,0.4025435,0.5495118,0.39664638,0.49868372,0.052022032,0.027586816,0.068563,0.023275236,0.047264688,0.044231832,0.061461374,0.06382281,0.031679153,0.061145306,0.03480706,0.066207916,0.252472,0.22441292,0.4188479,0.14330052,0.22716165,0.21172267,0.38947427,0.29843873,0.20955706,0.31806263,0.20272994,0.26504046,0.0076179355,0.0037284947,0.01102526,0.0050278883,0.009185852,0.009602449,0.013139169,0.007856468,0.0041067307,0.009236991,0.005753276,0.01003895,rock
0.3540295,0.29037756,0.31685454,0.3837644,0.44931048,0.3731829,0.36046025,0.45419815,0.49781945,0.574989,0.49104422,0.43551204,0.06956738,0.039216362,0.061484795,0.06788151,0.083720505,0.06944832,0.06797523,0.08343691,0.07792119,0.099964656,0.074140355,0.08714514,0.5524654,0.4125215,0.4281702,0.42214826,0.5742612,0.5540088,0.52556103,0.5603893,0.56658345,0.66631204,0.5681233,0.58795846,0.055909242,0.03176872,0.035291877,0.033994343,0.0631474,0.07440683,0.063706905,0.06172825,0.050158095,0.071174085,0.056167684,0.07826036,0.2852802,0.19308989,0.20652394,0.19761783,0.2951478,0.27537283,0.24877647,0.28463134,0.2863535,0.34498945,0.29216188,0.29895732,0.011096068,0.0037895131,0.0047484124,0.008054384,0.013476949,0.029160632,0.0070947055,0.005715125,0.0075394623,0.012693896,0.0046710074,0.009989164,rock
0.4506014,0.33721554,0.5086101,0.26462784,0.30958912,0.49969465,0.4062248,0.4976214,0.3303146,0.39095196,0.3002525,0.30417183,0.11842969,0.03940039,0.1300344,0.03256008,0.049662545,0.12975532,0.06034933,0.10520587,0.04643094,0.06586521,0.051419128,0.05105605,0.5221429,0.34305388,0.5044226,0.28879753,0.3092645,0.7014276,0.47563452,0.6698958,0.3904128,0.4233853,0.4688024,0.37760752,0.06317639,0.022604916,0.06373644,0.017508918,0.020105248,0.09903761,0.03427032,0.079844356,0.02732732,0.032029256,0.05368047,0.032297827,0.3136221,0.17971243,0.29635006,0.11455574,0.13270076,0.41007355,0.2835197,0.39537182,0.21311536,0.24624363,0.2725671,0.20607992,0.015615698,0.0034863604,0.016866447,0.005983286,0.0052700415,0.03333025,0.0025938551,0.02013477,0.0029798755,0.003455342,0.009911026,0.0034833464,rock
0.3187484,0.35172147,0.3573939,0.44252992,0.38809165,0.5323452,0.47069454,0.3732306,0.42527884,0.4046817,0.4468455,0.31869012,0.07527764,0.087967016,0.056290995,0.104477555,0.055990625,0.10593703,0.0995463,0.07719812,0.109721735,0.07726147,0.10136931,0.06780132,0.265447,0.3539269,0.2928688,0.4214568,0.271964,0.40546843,0.47005048,0.30718532,0.42010432,0.2975195,0.4388629,0.30136243,0.037161633,0.06722296,0.017680788,0.085779116,0.02510762,0.07542122,0.1102088,0.038860045,0.10782266,0.030703606,0.08549435,0.047116622,0.1501301,0.24218997,0.22142133,0.29714414,0.17545609,0.28864852,0.32288495,0.20165649,0.26987013,0.19236448,0.32123893,0.19286798,0.014924026,0.02866236,0.0038900173,0.027405286,0.008757124,0.031181779,0.036845345,0.015096639,0.041117348,0.012152591,0.030366952,0.021834115,rock
0.40678766,0.3928237,0.3863108,0.40763658,0.35059008,0.47615102,0.34099677,0.37515572,0.49513403,0.5510218,0.6587957,0.47239658,0.056355163,0.0978984,0.069508836,0.0961736,0.05200576,0.08202905,0.05739131,0.069633946,0.08594349,0.056808572,0.093897045,0.044024855,0.4180568,0.5060485,0.47285414,0.56213117,0.4452577,0.51474535,0.44344676,0.3771582,0.5249923,0.45976296,0.7296434,0.53108525,0.04521628,0.07427081,0.04996284,0.0650013,0.041975826,0.05482478,0.036980838,0.03094963,0.060924523,0.04503524,0.10559165,0.060931064,0.21784103,0.25804847,0.24230574,0.30707508,0.22472756,0.28428274,0.22534466,0.18477055,0.28975528,0.25052533,0.3986856,0.29108784,0.005071317,0.016624099,0.0048416047,0.013569837,0.0026808507,0.006922157,0.0012501304,0.0045576952,0.012148104,0.0044819745,0.034956004,0.019202393,rock
0.5636339,0.50410813,0.516254,0.358893,0.34416112,0.36684492,0.40786487,0.47468334,0.34797016,0.38586462,0.34560478,0.40659988,0.120426364,0.065726824,0.09847096,0.06652351,0.065816164,0.071017556,0.07487058,0.10731609,0.056292463,0.07225866,0.055049345,0.07219554,0.5763327,0.45198038,0.5499845,0.35000405,0.40792203,0.38361934,0.6054214,0.62901515,0.36108887,0.4232101,0.36493465,0.55488247,0.08912283,0.04486999,0.07836906,0.030520342,0.03859763,0.041142937,0.08958638,0.080001265,0.040459637,0.04264313,0.038190097,0.08349168,0.3180025,0.25557423,0.30592826,0.16526139,0.22440112,0.18838918,0.34503162,0.35170886,0.16563372,0.23135118,0.16532576,0.30322167,0.029419366,0.0065116175,0.02600604,0.009746488,0.0065546087,0.007433001,0.02657271,0.019590572,0.006646514,0.009029701,0.0054209093,0.030895118,rock
0.27179003,0.3426921,0.53264755,0.47975662,0.51824456,0.44101095,0.33122277,0.2643921,0.36808157,0.4140651,0.33862218,0.38000622,0.047074,0.05526871,0.113014415,0.069420114,0.10330539,0.061484948,0.05746001,0.049901698,0.091788456,0.12642163,0.06689258,0.092886105,0.30323055,0.50697035,0.54672253,0.66792405,0.41811806,0.32075998,0.2528965,0.30451784,0.45335945,0.35660523,0.33322486,0.33373174,0.050887387,0.09892472,0.09108841,0.107537694,0.04654903,0.02912059,0.017171435,0.022266468,0.085807405,0.04819233,0.04458395,0.05626159,0.14047652,0.30812415,0.34875563,0.4410145,0.2840831,0.18662344,0.11349285,0.18058832,0.28255075,0.20673637,0.19207466,0.18781792,0.015189511,0.035468176,0.013932369,0.04490685,0.01615294,0.0043622367,0.003914982,0.0050928174,0.031908877,0.012216345,0.013895979,0.016393103,rock
0.3283068,0.31798863,0.51811016,0.29241452,0.32817122,0.3576015,0.44625762,0.542659,0.2793248,0.30988768,0.33697212,0.3729439,0.09635825,0.059105463,0.10911035,0.046150006,0.08274315,0.07974744,0.10229852,0.11414346,0.04631186,0.071041845,0.07468052,0.08557077,0.5387522,0.41888994,0.59277236,0.49826,0.5393963,0.56918913,0.6189719,0.81116015,0.5731693,0.54254454,0.53833336,0.59453046,0.05063512,0.031213783,0.051096734,0.037116677,0.05560553,0.038511973,0.059286155,0.045353256,0.03779286,0.04076355,0.04477408,0.05924132,0.25030345,0.17720644,0.29602018,0.23942092,0.2548601,0.27605188,0.30427337,0.4175918,0.27760088,0.25180045,0.25622758,0.29510725,0.0053442083,0.00569653,0.010114544,0.0035343724,0.004794601,0.0022780336,0.0038781841,0.0062032216,0.0036834541,0.0032141914,0.0029617087,0.007962589,rock
0.42931738,0.34788492,0.4515375,0.3328011,0.41446602,0.36824486,0.3673357,0.367899,0.33914757,0.46868324,0.3230322,0.38943222,0.09187766,0.06368489,0.11752361,0.057782132,0.099019,0.09190884,0.07630569,0.081148334,0.06606416,0.12281218,0.06405025,0.08699142,0.5490288,0.41367543,0.55767,0.39911872,0.5120274,0.5391808,0.5508259,0.6639907,0.5131615,0.6120442,0.4409351,0.513907,0.058766913,0.037345994,0.075360894,0.039342713,0.051590037,0.06315937,0.057126634,0.074628405,0.052916076,0.06766837,0.045031577,0.06535149,0.290033,0.1901713,0.2857604,0.17476384,0.26521388,0.274247,0.2854117,0.3563273,0.25638965,0.3305788,0.20885119,0.25645444,0.012230858,0.00574091,0.018972376,0.010631075,0.009328035,0.017975958,0.006341362,0.014877139,0.0059718397,0.0126716755,0.0051568444,0.009231768,rock
0.3723807,0.60635805,0.3457369,0.23520939,0.24967477,0.1976748,0.23477331,0.2148071,0.39565954,0.399856,0.26155493,0.36798638,0.05528834,0.13747312,0.063138925,0.04134741,0.07624201,0.033354346,0.06823276,0.043617282,0.09685832,0.116370454,0.051671047,0.112145185,0.53637314,0.77935725,0.25452414,0.3054169,0.3415141,0.2544439,0.32416904,0.3065181,0.47984993,0.42604035,0.33589536,0.46910992,0.04842203,0.08783502,0.016431388,0.037364945,0.05701426,0.017955847,0.055050235,0.028224297,0.057685558,0.09385413,0.035440072,0.087050386,0.36747754,0.49692705,0.120363876,0.15252051,0.18303332,0.11348434,0.17168058,0.17329122,0.32280755,0.23812307,0.19571306,0.2903367,0.016971389,0.03831039,0.0067211394,0.0110345455,0.01552867,0.0050194715,0.015132275,0.007988967,0.010333563,0.027672097,0.011972436,0.024198627,rock
0.5127032,0.35148725,0.31236625,0.3051153,0.45253706,0.5657833,0.4704541,0.4482483,0.43909195,0.5012797,0.33134025,0.36539346,0.08266926,0.05212721,0.07220311,0.04677472,0.07789198,0.089181185,0.07146493,0.08792585,0.07192209,0.086819835,0.05120168,0.07338089,0.51706415,0.33654255,0.38954696,0.3944924,0.64308923,0.66337353,0.5159907,0.5678468,0.43062958,0.4249116,0.2892839,0.4144638,0.0591129,0.029155802,0.03945635,0.024804013,0.063062005,0.08517964,0.046713028,0.07906241,0.057012454,0.053893916,0.026564902,0.04643966,0.2953654,0.1541662,0.20268506,0.2173417,0.3858151,0.37832832,0.3045771,0.3276713,0.21867073,0.22834288,0.10463183,0.21967538,0.015762242,0.0058478974,0.011875188,0.005211895,0.01186276,0.025035499,0.006854649,0.01726885,0.015617976,0.017999168,0.0052890163,0.010764444,rock
0.4696994,0.4328923,0.45463938,0.4238629,0.51149154,0.39801398,0.35238808,0.28528905,0.40634295,0.5118179,0.55147576,0.6894303,0.056816462,0.060750403,0.08723527,0.062820256,0.11210024,0.06884612,0.04256262,0.028060762,0.0739708,0.10382341,0.055606168,0.08278527,0.25675112,0.24790286,0.26810458,0.39762408,0.68047154,0.27568936,0.24572787,0.22492895,0.3466952,0.5249932,0.38630164,0.5531842,0.014670702,0.010714137,0.014912466,0.026869565,0.100335486,0.017757066,0.009969132,0.012542968,0.03409027,0.12619683,0.04862735,0.10107113,0.15224648,0.14710547,0.16849437,0.2949957,0.4684538,0.1736936,0.15258951,0.107078135,0.23039663,0.33607915,0.2667012,0.39084408,0.0045162984,0.002702114,0.0046631396,0.0096394615,0.0356863,0.0051437197,0.0036087036,0.0054440442,0.014246563,0.03939201,0.01666648,0.023771204,rock
0.4401592,0.36979172,0.47821555,0.37501577,0.46832374,0.5294457,0.38933137,0.46335515,0.4406458,0.5037747,0.31913778,0.35800916,0.07335552,0.05686088,0.090816796,0.049461916,0.08136528,0.09002039,0.057646535,0.10556262,0.07154393,0.089756556,0.053921327,0.05906789,0.48013768,0.37983787,0.52334446,0.33690667,0.4348232,0.4688087,0.32654318,0.49639022,0.33606067,0.39833423,0.3531858,0.2779383,0.09358144,0.05287068,0.09410147,0.033627927,0.062156454,0.07298527,0.03855374,0.093634464,0.044644438,0.06801432,0.07911905,0.020680873,0.30315027,0.23299038,0.34629238,0.2005432,0.28595224,0.31824356,0.19126204,0.31906527,0.19039232,0.24713738,0.18383785,0.14174995,0.033817746,0.015294916,0.03087292,0.0052104383,0.012934018,0.017567912,0.0071210773,0.03131267,0.010856751,0.01822671,0.03098772,0.006829536,rock
0.5384382,0.3778743,0.41939905,0.3985448,0.53613573,0.5025789,0.47134995,0.5822033,0.39832312,0.36281922,0.39449945,0.43911278,0.09511756,0.04964047,0.07407312,0.05162778,0.08444298,0.07661753,0.06682888,0.08576446,0.052568126,0.05627756,0.06462836,0.061392695,0.71802425,0.41206717,0.50280386,0.4374793,0.64601904,0.6021964,0.5570337,0.78059244,0.5384943,0.5189896,0.50558275,0.53020996,0.06817827,0.027040059,0.047279984,0.035040613,0.064861886,0.06286978,0.04104526,0.038045518,0.032108877,0.032868892,0.0402104,0.03540138,0.35177568,0.16685598,0.23214819,0.18509679,0.31239918,0.2971732,0.27812073,0.4111313,0.25694764,0.25051868,0.2415242,0.25368655,0.01442188,0.0031551803,0.010844646,0.0036658489,0.012027066,0.00949505,0.0016833976,0.0072119087,0.0019311754,0.0018332613,0.0049997712,0.005232461,rock
0.4175938,0.45080945,0.34054533,0.31278887,0.2964822,0.38110334,0.49708664,0.3984023,0.467001,0.4283679,0.4701425,0.47741237,0.07885632,0.09319764,0.06241662,0.061858848,0.06112424,0.06227222,0.10277111,0.06436824,0.09592819,0.078090586,0.09661545,0.10882161,0.5586777,0.6152886,0.46014455,0.48639998,0.477315,0.5368681,0.60023296,0.4966148,0.57947475,0.4909608,0.52486503,0.62490404,0.055812743,0.0768999,0.040337652,0.047276642,0.051032443,0.052692845,0.06899385,0.047651954,0.06933639,0.058441203,0.05892263,0.07848285,0.28904667,0.30874377,0.221423,0.23885974,0.23738892,0.26679224,0.306613,0.25242049,0.2959536,0.23763251,0.26022682,0.319515,0.008736174,0.015857508,0.003803315,0.0048139635,0.006191538,0.0061078877,0.01043871,0.007761516,0.0130883,0.010414557,0.008865946,0.019842992,rock
0.3940594,0.35009378,0.45528516,0.36473164,0.56477565,0.35064137,0.43285882,0.3443573,0.41691628,0.6941071,0.44588664,0.497924,0.056010123,0.046624117,0.08214023,0.032605324,0.09583653,0.037720833,0.06094215,0.07610933,0.043664202,0.09896788,0.0547201,0.07013137,0.4193302,0.38922137,0.5131808,0.33450732,0.5579812,0.392403,0.42976388,0.50639445,0.4832854,0.8058646,0.46856955,0.4894271,0.03430145,0.028334798,0.095667124,0.02082937,0.05387531,0.035250135,0.028463729,0.06665059,0.03514698,0.055536877,0.035121918,0.036355093,0.22000478,0.20580427,0.2690504,0.15568002,0.33063704,0.20639123,0.24555671,0.2807572,0.27279466,0.4709893,0.24759749,0.27310273,0.0034891989,0.003914678,0.024139216,0.004467781,0.01124893,0.008546639,0.0020921843,0.012880836,0.0024046393,0.0110366745,0.002239953,0.0029790448,rock
0.3901188,0.44692972,0.51260805,0.51379126,0.4583987,0.37034154,0.3594217,0.41968888,0.40743577,0.38550895,0.34318942,0.38615236,0.08891468,0.07804362,0.10556586,0.10217556,0.09248604,0.08009426,0.075112805,0.08783583,0.0786938,0.08335408,0.06293855,0.083388954,0.5028479,0.38339055,0.56462723,0.47514057,0.47616968,0.42710003,0.43702257,0.50204605,0.47723857,0.55808216,0.43240538,0.389988,0.10067305,0.040491212,0.093681775,0.05822858,0.06731074,0.048321843,0.05035791,0.055856336,0.05284345,0.08562017,0.05039532,0.038041208,0.267916,0.20047992,0.32568717,0.27619812,0.27102643,0.23589852,0.24839485,0.3020516,0.27819568,0.31951028,0.24327725,0.21467414,0.029212562,0.008393117,0.024390908,0.020590248,0.009923255,0.0055497074,0.004735601,0.0044793184,0.007060796,0.014229245,0.004393474,0.005925974,rock
0.5822486,0.34533614,0.30179983,0.30936646,0.35078746,0.36582494,0.3805968,0.5289563,0.30964327,0.39788932,0.42185485,0.5319318,0.10413569,0.06394419,0.06265141,0.060325924,0.057520542,0.067049876,0.067425124,0.10266123,0.046124145,0.083871245,0.0705209,0.07284255,0.68399954,0.4645267,0.39272147,0.3377626,0.40939182,0.4019579,0.3935089,0.59667695,0.47144395,0.68012434,0.54790646,0.5523424,0.096289925,0.06128221,0.035277046,0.027193505,0.029715078,0.037672777,0.03173019,0.05008455,0.028779874,0.06082345,0.05935008,0.04795434,0.3657931,0.23507598,0.19512598,0.14458184,0.21815796,0.18898343,0.19393848,0.3466778,0.25915942,0.38660386,0.30163446,0.31027433,0.025504207,0.01233955,0.0047101323,0.0050055645,0.007040529,0.007740223,0.0058257915,0.0060285367,0.0020911216,0.016862087,0.008926538,0.004897383,rock
0.4634819,0.38730383,0.42894265,0.40124705,0.49573258,0.4135181,0.401565,0.44367263,0.4429948,0.54682904,0.4291353,0.48059738,0.08203447,0.068288825,0.08673755,0.063081086,0.094427645,0.086821474,0.070676684,0.075284325,0.070034645,0.097419724,0.06502901,0.081096694,0.5633673,0.4722391,0.43443862,0.4760399,0.65874237,0.5505685,0.5432233,0.6490353,0.6438949,0.724637,0.5023798,0.55023426,0.044721212,0.0371327,0.035339545,0.033922352,0.06027407,0.08628677,0.058455277,0.06790355,0.036894057,0.0551392,0.059902396,0.060213365,0.27368382,0.20739985,0.18952891,0.22470662,0.32929814,0.2481219,0.25270087,0.31606165,0.32108378,0.36358815,0.21844819,0.25549954,0.005884858,0.0042476314,0.007963083,0.0034958373,0.007628614,0.017916907,0.011077586,0.010253126,0.008903268,0.017020509,0.010834823,0.008396785,rock
0.47132754,0.509698,0.47792232,0.41430932,0.4128202,0.3102173,0.35106826,0.48229116,0.4195277,0.5122473,0.33728522,0.34401563,0.09870927,0.08572684,0.106591135,0.084449,0.09256629,0.06602017,0.06720224,0.10065831,0.06544759,0.11035142,0.058904506,0.06593204,0.58415776,0.4571842,0.58458894,0.51543474,0.5632786,0.39763016,0.45652997,0.52743185,0.41951808,0.6313504,0.51965344,0.54828686,0.07562955,0.032285195,0.0844614,0.041962896,0.052140202,0.028002748,0.035282515,0.052051496,0.031047275,0.07003896,0.0581846,0.062989034,0.3120645,0.2377352,0.30340794,0.27428943,0.30508846,0.20342363,0.24230291,0.27982047,0.2101265,0.34143627,0.2625638,0.29048908,0.01919963,0.0048513603,0.019937364,0.005073157,0.007125639,0.0030365204,0.003280744,0.008723835,0.0024483756,0.007036895,0.0061140987,0.0064531667,rock
0.53305364,0.24432342,0.20937018,0.19084236,0.3536507,0.34801856,0.30128753,0.5034004,0.30162102,0.3486655,0.14789908,0.25555834,0.12034213,0.035411995,0.06380806,0.032186113,0.08177045,0.09598472,0.04409649,0.12646985,0.04492676,0.13371149,0.018035062,0.051487673,0.72071147,0.20156096,0.22757168,0.18330482,0.29586568,0.56379914,0.25003487,0.44997528,0.20562078,0.24494055,0.1420608,0.203647,0.07749546,0.015180586,0.029774394,0.014023777,0.022247357,0.16546889,0.027532635,0.079890184,0.024210623,0.028141975,0.0064909635,0.014396657,0.56415516,0.11698178,0.1410531,0.09087712,0.25638878,0.38463855,0.16678512,0.35543713,0.107990004,0.1791628,0.025905877,0.11979101,0.019456804,0.005951113,0.012524238,0.0062599345,0.010690608,0.08317677,0.005228068,0.03186419,0.005482373,0.02294151,0.0011788033,0.008518207,rock
0.26588756,0.2500278,0.16532776,0.2474884,0.62107044,0.4047804,0.26510367,0.288313,0.32291266,0.71400535,0.4573158,0.33320266,0.076237276,0.046953205,0.024476336,0.018758252,0.10213566,0.053599708,0.048448402,0.071964435,0.027843224,0.10655191,0.042912867,0.078819364,0.25868896,0.25965995,0.19059618,0.20699055,0.68057245,0.26008093,0.27477518,0.2856196,0.24433744,0.841602,0.2473531,0.3075731,0.071768284,0.025407223,0.020759614,0.012718363,0.06700496,0.04846518,0.03228359,0.04641011,0.013353318,0.07712381,0.015336248,0.039284155,0.123426124,0.17560194,0.06951123,0.0966419,0.49687207,0.1425071,0.17784537,0.16193774,0.16284834,0.5784357,0.1576803,0.20948295,0.039034523,0.0069336565,0.009618192,0.003323809,0.01550798,0.01963011,0.022103075,0.022578187,0.003652965,0.028224627,0.0037167352,0.010538009,rock
0.26350334,0.35824993,0.31713495,0.2609678,0.5889692,0.28576586,0.29674008,0.4416246,0.4266292,0.5375635,0.30486047,0.25486425,0.042066228,0.06954486,0.0897844,0.03154276,0.12884022,0.05101974,0.060359012,0.1121038,0.059013367,0.1171354,0.0474225,0.03619055,0.37634066,0.4020642,0.41066927,0.29240927,0.50267357,0.36563134,0.43447426,0.541176,0.42378616,0.78608924,0.3663402,0.34258902,0.082480066,0.037843876,0.06727039,0.026444236,0.04209605,0.047613896,0.04373106,0.091153875,0.051946968,0.09127462,0.05818836,0.039280865,0.1808681,0.25063673,0.2393895,0.12544417,0.33857387,0.19291021,0.2601793,0.309617,0.24192885,0.45710608,0.17758423,0.17258777,0.02668256,0.008533529,0.021742951,0.006434831,0.0118577685,0.012417223,0.011421238,0.025143085,0.005857428,0.040986564,0.009638831,0.0065075555,rock
0.41259426,0.48037702,0.47225,0.36324722,0.4013187,0.410243,0.5290245,0.59303683,0.5050977,0.51610756,0.45853135,0.39515027,0.09222701,0.090752326,0.09139418,0.05580571,0.070164956,0.0612094,0.10151195,0.101547204,0.07437862,0.08926683,0.07983937,0.07943316,0.37712833,0.39416668,0.5094338,0.4026053,0.3908903,0.46835947,0.48822957,0.76725227,0.5202566,0.5201191,0.52964336,0.40595508,0.04625008,0.044659898,0.04058219,0.031534977,0.029533785,0.045650743,0.043862075,0.08215001,0.04668504,0.05917131,0.07733743,0.03163508,0.18037264,0.2000532,0.2972215,0.21574599,0.20211577,0.26812366,0.28215185,0.43388098,0.2996287,0.29702464,0.29432905,0.22386043,0.014037255,0.008739144,0.006465451,0.0028935971,0.0023824188,0.0073319306,0.007393876,0.021801643,0.005128299,0.0042411517,0.014405856,0.0023893022,rock
0.33193147,0.23340285,0.21237919,0.18639074,0.3366664,0.1699349,0.22095829,0.26477703,0.38754582,0.67878306,0.4176955,0.4194807,0.09916839,0.047151994,0.066924535,0.024668502,0.08455877,0.018613266,0.041270867,0.049406506,0.040022515,0.12619187,0.044348586,0.112937406,0.3460663,0.3417639,0.30410662,0.32838008,0.4647746,0.30275166,0.3552365,0.32187653,0.5143952,0.8925186,0.3756404,0.42968065,0.05474922,0.03349961,0.033911943,0.022112556,0.049741887,0.018076805,0.030782193,0.0300915,0.025004871,0.04635586,0.03477973,0.07052908,0.17978196,0.2054265,0.14792989,0.20363443,0.3074601,0.16568938,0.21156003,0.18289664,0.36790964,0.5504587,0.23530337,0.2578398,0.0107689295,0.0042768945,0.014476579,0.0040932936,0.0081801815,0.0020230121,0.004087965,0.004844933,0.0041040163,0.022669509,0.0053986004,0.016799351,rock
0.30459067,0.53199315,0.22218227,0.2586741,0.5204066,0.43363005,0.68064284,0.37873337,0.36923647,0.3515105,0.28108427,0.42419934,0.032018885,0.10107086,0.020365471,0.030306233,0.09964132,0.043321833,0.10848758,0.044815924,0.061253294,0.07683604,0.04281679,0.0807913,0.22016707,0.48744133,0.24202788,0.2748909,0.50180554,0.30610302,0.8752839,0.3010257,0.3264104,0.52297556,0.2400068,0.46484408,0.027825888,0.045210335,0.039288547,0.034737505,0.0570104,0.028774342,0.056052808,0.045156468,0.059181727,0.085225575,0.041935463,0.05526491,0.05990836,0.34033504,0.09147144,0.12559824,0.34073114,0.17807826,0.5429691,0.14796717,0.16006494,0.33461222,0.102348,0.30334932,0.008007537,0.00890542,0.011288804,0.008441786,0.009191506,0.009088674,0.031102726,0.011292477,0.014952095,0.016391153,0.013983583,0.009193969,rock
0.41739252,0.72188514,0.3759685,0.33950132,0.33390796,0.4179572,0.34924853,0.3383405,0.45505774,0.33754015,0.3452234,0.30222705,0.056245778,0.122522034,0.048909213,0.08725802,0.07306046,0.093294345,0.067347445,0.067560665,0.11151575,0.072613515,0.07847486,0.052916523,0.39169496,0.8080135,0.4868971,0.5842987,0.5977884,0.6964487,0.71734744,0.6602768,0.69215083,0.43630394,0.36265665,0.29231834,0.014985143,0.041108817,0.02508307,0.045589957,0.04297121,0.05392367,0.046568397,0.040405016,0.05079629,0.024123617,0.04113999,0.01310063,0.17601949,0.40521452,0.23198771,0.26951292,0.25952384,0.3499329,0.35742158,0.32755566,0.3413945,0.21659622,0.09747939,0.053681336,0.0035460687,0.01687933,0.002590484,0.0038445801,0.00523317,0.0058696927,0.010086458,0.0043332153,0.0064219884,0.0015892413,0.014201755,0.0030702103,rock
0.28036755,0.42748815,0.3373273,0.53202194,0.32950878,0.30868754,0.32576373,0.39720878,0.6415766,0.37229067,0.2577547,0.21378627,0.05366782,0.1135996,0.04389095,0.13517302,0.06233855,0.07587457,0.07403166,0.061985545,0.100991845,0.06681699,0.056284286,0.04230755,0.36587748,0.5083906,0.29358476,0.463892,0.50427526,0.5870113,0.49542308,0.44005007,0.77215534,0.33694363,0.3194775,0.29667976,0.03835551,0.076671325,0.022976002,0.05768173,0.051074937,0.058892045,0.072590016,0.03448396,0.07297402,0.029230023,0.026366388,0.027057178,0.18559596,0.29259768,0.1293586,0.2668689,0.30796462,0.3567129,0.27287915,0.26003158,0.45559075,0.16874975,0.15584612,0.13210618,0.011828338,0.02257183,0.0049548284,0.013018097,0.016147643,0.010757225,0.018509502,0.010052456,0.019303778,0.007846691,0.0062728524,0.008779604,rock
0.21852583,0.19299227,0.28333858,0.4125211,0.22860517,0.25831306,0.3716319,0.4307332,0.5832902,0.40132242,0.34141007,0.36453506,0.05009255,0.0599523,0.07676659,0.12059593,0.055928018,0.077482626,0.09503608,0.08631723,0.13788693,0.08864629,0.08177323,0.09678672,0.26977894,0.28660783,0.30111355,0.4518984,0.27345932,0.37938836,0.5189401,0.6394021,0.78326356,0.46154985,0.37190524,0.4261314,0.026805257,0.037330065,0.04646595,0.05828552,0.033556484,0.0722184,0.077565156,0.08152834,0.061922185,0.04549757,0.050866283,0.057010382,0.11905903,0.12081454,0.12645653,0.26620218,0.10493089,0.19394226,0.3132101,0.39585117,0.48688748,0.2923422,0.20817955,0.25249,0.006728285,0.00915449,0.016858358,0.0140352445,0.0071271616,0.016218577,0.013601889,0.01576634,0.015452083,0.0067250514,0.014803743,0.014866605,rock
0.78657156,0.42116216,0.33257917,0.2861548,0.37969655,0.41583565,0.34597576,0.45650733,0.29675975,0.35990375,0.39302346,0.43597826,0.07654233,0.044749968,0.05806135,0.048894033,0.05453947,0.08397227,0.05481237,0.0792509,0.04210624,0.062169973,0.06183485,0.045867488,0.940132,0.45411977,0.41956738,0.4085386,0.4250368,0.5243649,0.47243077,0.6130461,0.5300469,0.55898905,0.5225593,0.54526156,0.015626421,0.022314817,0.030473802,0.034300517,0.027975852,0.058015008,0.039230183,0.042677615,0.049516782,0.050415494,0.054047022,0.025286926,0.5002563,0.22998755,0.19930421,0.18816596,0.21099675,0.25619552,0.22482458,0.32483378,0.2557969,0.27823249,0.27081168,0.29614598,0.005711162,0.0034614638,0.0035092507,0.004351114,0.0020969196,0.009501153,0.0026992639,0.0047036638,0.0037567776,0.0036457954,0.004000699,0.0041779345,rock
