mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_var,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,genre,filename
-170.86713,107.73833,-1.7606595,46.446262,-0.19452462,24.93753,-10.676094,18.083887,-10.79039,11.160347,-7.255222,6.2078676,-6.469771,5138.1074,970.44257,543.7793,228.88206,344.37805,187.09152,199.75624,119.63924,165.66162,112.36196,117.11786,91.951065,98.40228,reggae,data\genres_original\reggae\reggae.00017.wav
-184.58188,106.214096,4.000761,38.70891,8.411526,30.4512,-3.3438368,20.298872,-1.5424036,15.91683,-6.5128145,13.191903,-1.7114568,8488.296,1201.5977,809.83844,276.8194,554.48596,152.94687,379.333,129.86754,166.25945,95.99315,103.501816,88.096146,106.979095,reggae,data\genres_original\reggae\reggae.00018.wav
-177.70435,113.62593,2.3215327,35.830685,1.597782,34.69096,-8.738595,16.286312,-9.326431,14.186765,-2.0729208,13.133845,-7.250175,6031.3057,827.0081,496.68906,336.60602,261.26318,152.66267,263.32806,168.0461,180.00795,125.42655,150.79967,131.49292,128.20831,reggae,data\genres_original\reggae\reggae.00019.wav
-88.075615,109.439316,-25.164967,40.39529,-8.778365,24.714594,-11.52563,18.510263,-8.291809,17.030918,-8.433278,9.799046,-12.903516,1519.6981,443.1653,313.69247,153.58566,135.3988,148.69179,148.224,76.95446,79.893814,63.720036,74.50596,50.189507,53.888714,reggae,data\genres_original\reggae\reggae.00020.wav
-91.45285,98.79366,-23.196144,46.873005,-6.847095,29.29433,-9.957948,25.666126,-10.203301,19.623264,-8.207199,13.411509,-6.494058,3065.0508,471.74063,329.73038,230.28587,111.7787,124.971794,114.98388,74.287834,71.640816,91.91931,73.42334,50.960888,66.42028,reggae,data\genres_original\reggae\reggae.00021.wav
-161.77791,78.69161,-19.243172,55.110035,13.188936,30.961428,-7.0107627,24.295376,-12.827424,21.51842,-13.527458,12.775019,-7.452332,4908.3184,943.68555,384.08905,256.24448,209.6228,149.46848,177.04607,100.71168,142.02678,124.39052,80.067184,61.993656,67.60643,reggae,data\genres_original\reggae\reggae.00022.wav
-169.15335,110.46,-8.5762,43.884247,0.2749698,26.637419,-14.368152,13.034431,-11.149249,8.130109,-7.6929665,10.910651,-8.175924,5892.562,1215.4264,493.89438,327.86285,245.5842,143.9993,259.7197,129.64703,166.33925,120.264595,102.96237,78.15807,92.049706,reggae,data\genres_original\reggae\reggae.00023.wav
-177.28357,110.989265,-15.664685,36.767456,0.053476803,24.45962,-3.7588267,18.421553,-3.356894,13.789159,-2.092428,8.603011,-5.9429135,8152.1455,1002.9288,996.32385,300.85687,362.57172,185.7985,265.15158,184.6291,205.71991,106.563934,92.54706,95.19743,105.45617,reggae,data\genres_original\reggae\reggae.00024.wav
-171.62009,99.35643,-8.280707,49.61246,1.0821391,31.125254,-7.139069,15.894791,-1.364951,12.743275,-5.194913,11.808011,-5.326039,7370.5205,923.0661,646.74084,393.9043,383.0047,183.9247,222.36816,136.997,182.68655,150.00618,122.79179,106.574356,101.53734,reggae,data\genres_original\reggae\reggae.00025.wav
-177.5211,89.96064,4.589545,40.16102,0.16618758,23.184372,-9.906549,12.780389,-7.3078594,18.747253,-5.7444153,6.1223145,-9.91866,6933.3877,1013.87897,742.55316,536.0336,312.90817,194.99997,232.32835,148.93626,142.39465,133.02538,128.12288,117.41701,102.575264,reggae,data\genres_original\reggae\reggae.00026.wav
-256.234,104.23235,-7.2694902,56.268616,11.037997,27.324654,5.8307714,17.782099,-1.2737304,14.674843,-3.46669,10.861863,-2.4603555,9053.897,1175.1499,982.47815,259.86847,685.0208,186.9358,179.01158,96.66425,109.029015,88.13939,74.60314,52.419456,66.827805,reggae,data\genres_original\reggae\reggae.00027.wav
-202.04497,111.10007,8.902879,51.81522,1.3010834,30.039171,-4.5082717,22.444958,-7.1422415,11.495427,-4.753539,10.595638,-2.6359422,6025.0454,402.75934,963.035,133.56364,198.98485,100.51633,104.34789,96.29615,72.45394,94.4022,59.814034,61.662064,50.67305,reggae,data\genres_original\reggae\reggae.00028.wav
-239.293,98.96103,19.215805,50.779667,2.8353832,32.239788,-1.4994842,16.72849,-7.4477024,16.716438,1.5062196,16.054792,2.8095517,7839.934,1208.2063,958.918,331.07852,470.4039,125.13062,226.255,75.898575,87.86564,106.896706,56.353195,89.36087,73.07025,reggae,data\genres_original\reggae\reggae.00029.wav
-226.43794,103.31865,0.117670305,43.95405,10.618828,35.184147,8.423489,21.13107,-3.3074749,15.531951,-3.0139623,11.09414,1.7773502,8535.272,655.809,992.6628,353.7968,521.3489,275.79037,197.38495,101.01101,144.53514,95.850555,88.131096,90.69075,64.17249,reggae,data\genres_original\reggae\reggae.00030.wav
-243.82346,123.33697,-15.560958,38.889877,6.496988,25.511036,3.0384357,17.18275,-0.21878767,8.984407,-2.4903076,6.765832,-3.4475503,4795.469,766.3389,955.0041,496.6547,317.08405,163.25224,137.89946,85.6522,86.940254,82.43007,55.80719,59.8238,50.04322,reggae,data\genres_original\reggae\reggae.00031.wav
-249.37836,111.5012,11.24206,41.338905,-2.8823273,34.554188,0.42828354,22.32778,-9.970538,10.225955,-2.7978456,8.755895,-1.4459752,6442.322,814.3285,1411.4095,302.82846,296.78723,228.60612,208.54027,107.40395,98.62053,133.71117,63.62348,71.08687,43.309986,reggae,data\genres_original\reggae\reggae.00032.wav
-238.91705,132.3233,-0.101722054,41.223972,2.4205303,19.089252,7.9586987,19.93688,-0.6286661,11.0968075,-1.7136848,9.941104,3.0233517,5878.538,796.65393,580.0376,239.46646,250.77654,240.20541,197.3829,93.96237,102.00151,124.400375,75.364006,72.955956,65.85494,reggae,data\genres_original\reggae\reggae.00033.wav
-223.38548,114.23247,-4.411992,40.19879,-5.0810466,24.666904,0.72012746,17.04557,-2.362455,11.148087,-3.0845997,6.1236105,-5.687237,6416.9937,706.2744,586.82654,307.19263,310.56628,251.2789,209.43451,130.58803,108.29464,75.68605,77.73436,57.870625,51.642536,reggae,data\genres_original\reggae\reggae.00034.wav
-236.64937,91.689575,1.8816684,45.46816,1.2822022,32.26184,9.05218,19.610588,-5.054306,10.958242,-4.0026364,7.5312138,-0.33062664,5499.0103,704.7492,606.5518,194.91507,265.0419,228.0495,295.60544,198.12512,111.9022,159.03096,89.17671,102.07149,112.26794,reggae,data\genres_original\reggae\reggae.00035.wav
-242.43837,98.31112,-3.823008,46.033688,3.2677617,29.203756,8.860404,26.992907,4.7140493,13.135102,-0.6497432,12.060079,3.0021524,10502.381,592.08673,794.35004,299.03162,465.843,187.94241,187.48827,182.45468,122.48982,123.86081,97.84027,92.02554,79.51944,reggae,data\genres_original\reggae\reggae.00036.wav
-239.98526,108.75726,-8.204985,32.188335,-8.809303,18.63971,-4.6758165,15.522416,-3.7181525,14.518621,-4.797607,6.4072766,-2.9404187,8277.619,656.89935,1170.2333,242.54889,226.61266,241.2719,211.31651,201.61829,151.99118,198.22119,168.69098,200.22049,125.57951,reggae,data\genres_original\reggae\reggae.00037.wav
-300.45297,99.25205,53.02273,43.22858,18.889395,24.840748,-7.9489493,22.167065,1.7830725,24.789507,8.392867,20.708576,2.8050349,11901.798,1087.0411,2219.8723,501.47534,338.58105,198.23007,187.41911,109.69306,71.146065,86.27198,79.43713,80.06055,61.569958,reggae,data\genres_original\reggae\reggae.00038.wav
-296.14597,93.16974,-31.418371,29.494474,-18.943125,1.9469985,-19.490215,-6.23907,-24.016157,-7.1000195,-14.198104,3.2807307,-10.582574,14087.329,1567.5648,625.7825,902.222,355.6414,354.27356,298.95175,208.04317,141.8135,115.83166,211.78406,201.75162,232.00009,reggae,data\genres_original\reggae\reggae.00039.wav
-177.4196,89.655815,9.641184,65.465866,-0.99790895,15.532966,8.030997,16.351896,0.27241847,2.6379747,2.8926406,0.6466755,2.585583,4877.2188,1031.2959,730.8347,303.0585,327.33847,223.29582,131.55074,95.620094,89.29927,113.1534,92.1014,66.27972,68.15159,reggae,data\genres_original\reggae\reggae.00040.wav
-174.87035,79.32584,-24.305243,17.970098,24.484268,15.731203,7.4711018,4.228036,3.9252238,4.8089337,2.7649367,1.7253922,-2.3426092,3922.7905,614.1839,781.24176,357.21744,260.75565,126.37899,161.09465,97.60392,92.242096,92.72464,85.64028,67.09513,80.16408,reggae,data\genres_original\reggae\reggae.00041.wav
-164.63867,142.70457,-41.48605,41.21754,16.174034,-5.580434,7.6316433,5.6135707,0.7995732,-10.474629,-2.3371587,-0.4905388,-3.068359,3403.6133,377.48975,323.96664,102.853745,245.24736,132.3319,65.25388,72.755806,54.48696,76.42154,76.33392,55.055195,51.32424,reggae,data\genres_original\reggae\reggae.00042.wav
-104.17264,83.90962,18.852966,28.91025,10.622362,9.324545,9.320573,6.528051,3.003524,2.485452,2.7980237,-0.19782683,3.1041365,3834.3616,766.4467,493.79147,283.66647,168.59645,162.87926,159.79413,128.82777,104.21505,104.375656,60.541523,56.495407,40.33955,reggae,data\genres_original\reggae\reggae.00043.wav
-120.34942,16.420616,25.026825,37.238605,9.279794,13.024576,3.2330549,5.978342,4.086191,1.715049,1.9000334,2.6751618,2.0213578,6118.4966,875.30145,1043.7521,454.93872,225.05489,133.70605,190.5174,100.41713,103.81209,91.74906,98.69286,65.96856,62.828842,reggae,data\genres_original\reggae\reggae.00044.wav
-169.06036,79.51624,15.2223425,42.739277,7.678777,17.028755,-5.9828863,0.53912115,0.05804505,-0.9593687,0.8281724,-1.5911511,-2.8918555,3003.3647,739.88513,436.35217,331.16745,176.96507,101.14601,114.09574,69.58842,74.41026,88.42365,79.03958,55.2973,60.883453,reggae,data\genres_original\reggae\reggae.00045.wav
-140.33403,69.64921,-9.967759,52.151146,3.2525928,4.558453,-3.4963846,2.917758,-6.5630164,-2.6553156,-1.7345277,-6.9452724,-5.833263,4127.593,1094.5348,634.7887,426.58557,319.68076,150.03296,183.80463,156.73152,145.90947,131.09657,100.15569,96.05832,85.28807,reggae,data\genres_original\reggae\reggae.00046.wav
-123.69994,66.21,8.186225,49.73067,8.53451,25.871931,-5.3876905,12.882779,-2.5431159,6.808867,-3.566336,7.6386366,-2.051774,3872.061,1018.7416,474.48685,295.28757,227.26292,193.52266,166.02135,96.68538,72.546524,80.30039,74.65008,65.53815,54.36956,reggae,data\genres_original\reggae\reggae.00047.wav
-121.542076,89.58558,23.789015,32.782005,8.866974,-2.6041195,6.634385,1.7822745,-2.9385774,-3.0915277,-0.6919334,-5.426301,-6.5422583,4112.5083,739.0275,433.96732,335.0001,139.27463,113.8727,81.259575,55.22474,55.38921,57.223934,44.539356,41.863697,43.80785,reggae,data\genres_original\reggae\reggae.00048.wav
-104.97809,66.42009,-2.3114858,24.598465,8.404793,6.762863,1.6792358,5.1807957,1.047926,2.1903608,2.9473705,4.5740833,4.200725,5378.348,1922.7179,435.51102,330.12842,186.91437,198.81485,174.13985,158.01532,141.75467,100.84518,81.296196,64.10921,87.85505,reggae,data\genres_original\reggae\reggae.00049.wav
-154.95241,-1.4715774,22.345402,30.435307,2.1002307,28.60331,16.997475,13.430588,8.50513,6.496805,9.778132,10.906737,2.1772597,6071.3945,2526.165,766.2481,397.4917,185.32701,103.24656,130.26735,142.79027,68.70445,92.44359,59.746407,58.083763,65.32566,reggae,data\genres_original\reggae\reggae.00050.wav
-85.34023,60.93964,34.79256,19.793852,16.717466,7.9690657,9.30231,11.351191,1.3844682,-0.083008476,6.4046226,3.6226323,5.658961,3300.8406,1175.7305,594.7062,419.07755,333.27487,201.84924,131.23886,118.36515,135.39934,90.00733,92.323715,72.94307,82.553406,reggae,data\genres_original\reggae\reggae.00051.wav
-251.33118,105.8357,2.1622968,32.47585,16.535751,8.277351,10.350331,5.496451,0.8677846,8.342783,-0.62853765,9.887255,-1.8475658,7625.5483,1204.5206,1211.3474,284.81012,250.00073,146.30331,139.79726,93.81022,100.238686,73.281006,88.283615,69.65813,63.51542,reggae,data\genres_original\reggae\reggae.00052.wav
-182.2128,83.503174,4.883158,12.692699,30.064579,17.202955,6.1048517,7.6960196,7.1469874,8.881941,-2.1440816,5.7184424,1.4553062,6231.113,1625.8701,939.7299,416.06357,235.64421,170.61063,142.58023,121.40366,90.53452,72.58755,99.71247,63.421574,73.072235,reggae,data\genres_original\reggae\reggae.00053.wav
-130.38496,84.30336,29.343412,23.83001,8.26928,13.85476,2.2300909,2.928923,2.5831263,0.09724995,2.3351214,2.7418041,3.7526884,4248.726,1137.385,696.17865,317.18442,144.19077,74.44157,63.389282,60.950695,46.85568,56.1797,45.983444,31.668728,39.150623,reggae,data\genres_original\reggae\reggae.00054.wav
-162.50012,98.50553,-1.639287,20.811337,12.054913,11.739406,6.0876856,4.9532595,1.6935803,3.045784,-0.85816646,4.114119,3.4215343,6074.8843,1059.3834,563.6512,363.24374,317.6692,187.85959,139.10368,102.786156,115.412834,84.43924,72.73659,67.70163,67.65528,reggae,data\genres_original\reggae\reggae.00055.wav
-177.44118,98.32117,14.729943,21.141994,14.945246,10.197005,4.980917,0.84408003,4.833774,6.8653493,3.542343,-0.3503009,0.57976705,6644.175,1625.6984,678.44556,492.9244,256.24658,135.06287,153.39581,122.626434,134.49149,110.70577,69.8695,79.437065,84.27535,reggae,data\genres_original\reggae\reggae.00056.wav
-169.36552,83.94522,11.218591,12.120247,21.056637,9.510337,0.9373276,2.19974,0.8741441,1.6558639,-0.40982696,0.7329441,-4.7800174,6937.0107,1057.495,777.47546,298.39163,318.63004,183.94583,180.61249,122.35751,110.26606,140.91557,103.72924,81.61029,94.62928,reggae,data\genres_original\reggae\reggae.00057.wav
-93.51898,80.19957,-0.32109222,15.24674,4.335902,9.050054,1.6788756,2.5456696,-4.296264,0.9993399,-1.6968484,-2.997322,2.2623456,3892.9185,754.0222,398.6391,347.01968,275.7108,132.28639,317.73444,117.2821,119.321754,125.02138,87.92768,71.73032,75.82611,reggae,data\genres_original\reggae\reggae.00058.wav
-301.4973,77.235374,-13.607269,39.30776,1.6184665,16.896568,-7.250595,-3.6030784,1.1652856,-3.2659786,-8.429975,-3.6008189,-2.6064856,5550.061,1140.2501,526.70245,443.8077,255.8608,90.54872,219.02582,75.57307,80.562836,64.66327,77.31272,58.5036,95.866455,reggae,data\genres_original\reggae\reggae.00059.wav
-74.10668,57.996204,9.13596,29.254284,12.531282,-0.18686548,0.15999462,1.3688498,-5.08951,1.3554951,2.8467238,-1.5618768,0.8844494,3052.319,1041.2354,715.7341,353.97427,261.42725,154.08086,173.53976,136.70538,197.17873,128.88187,113.64182,81.49018,81.96457,reggae,data\genres_original\reggae\reggae.00060.wav
-265.6985,80.639626,9.737633,36.647453,27.827784,12.086293,15.0113535,15.11303,6.5591526,6.282747,7.484471,5.6436505,4.3488317,7492.5483,1146.697,668.5598,369.1718,193.3353,163.13554,135.0408,122.32312,74.72788,71.89395,97.48065,69.6769,53.76588,reggae,data\genres_original\reggae\reggae.00061.wav
-168.58931,109.539154,-20.654816,38.94365,7.9577336,0.3369375,6.0480947,4.082806,-1.3642377,0.12043596,0.24269429,0.34731227,5.3022566,4094.8145,817.145,647.50574,323.32208,232.76428,128.17265,104.09426,77.75749,85.15845,84.36195,62.11309,67.76436,68.32997,reggae,data\genres_original\reggae\reggae.00062.wav
-70.077705,54.365875,15.58782,19.808748,27.015232,13.240907,0.6896495,10.069889,6.68256,-0.30866414,2.969903,6.0213785,1.0961132,3141.3547,813.78174,748.7838,272.36578,202.9431,170.9046,190.30724,121.81192,112.48608,119.500916,121.53144,66.75174,83.77747,reggae,data\genres_original\reggae\reggae.00063.wav
-66.108925,97.88381,-18.831675,26.931944,14.003508,6.0077677,9.44209,10.566116,-0.14225954,8.125619,10.533844,8.000866,3.8141556,6982.789,1802.6968,568.8702,306.42334,249.78639,240.11026,170.21315,105.87471,128.98903,104.259544,147.01106,109.33758,64.50735,reggae,data\genres_original\reggae\reggae.00064.wav
-147.10289,120.109085,-21.602928,39.639435,6.9424305,15.083756,-1.0146863,15.940521,2.5470617,4.496182,0.015698355,4.326937,4.6409745,3532.6125,953.1462,429.86368,337.54153,177.27454,167.00496,194.87347,121.54082,126.83296,118.42516,109.42312,95.84642,68.3261,reggae,data\genres_original\reggae\reggae.00065.wav
-132.95634,117.10542,-2.7939985,22.53291,25.91547,0.28717512,13.512288,3.4034061,4.527343,0.5465051,-0.069268554,5.095457,-0.15438722,2453.2227,561.3454,322.33478,207.03273,180.9206,128.48299,107.224335,87.09066,60.08929,70.56742,60.820923,46.415295,48.463943,reggae,data\genres_original\reggae\reggae.00066.wav
-194.7791,83.05221,-0.7635784,32.33564,2.8098266,23.164373,2.9725363,14.224822,8.545868,10.442086,7.072537,8.81152,1.4220294,6075.1626,1399.5688,493.7733,377.8466,217.07149,147.10704,291.4371,98.9703,110.537025,156.83322,110.794106,81.310844,63.60264,reggae,data\genres_original\reggae\reggae.00067.wav
-142.86499,83.64267,21.931343,33.857204,4.630733,4.1718545,1.952955,21.814587,-5.948423,0.49807543,17.418322,-11.428199,10.545863,4467.489,992.9743,629.2036,296.41223,291.64304,187.22107,123.49356,82.82326,83.59589,95.69132,83.830345,68.78013,71.909065,reggae,data\genres_original\reggae\reggae.00068.wav
-136.7909,75.6045,-5.326231,23.456251,0.77529633,12.287903,4.4736085,5.164087,-0.062544346,9.0365505,4.8868027,2.3323922,5.4959455,5019.226,746.2262,497.30164,414.02087,219.5486,124.41606,166.88087,118.22745,83.27158,107.60132,116.11769,93.608635,93.74468,reggae,data\genres_original\reggae\reggae.00069.wav
-141.76859,44.183735,21.72969,43.29263,21.732172,11.185505,3.5456061,15.014226,-1.7388556,6.430995,6.9139385,0.7089671,3.9630044,8524.149,2171.4883,597.3374,398.38733,383.60403,258.50967,206.44316,107.0529,116.53998,99.143684,126.87821,112.71687,97.92423,reggae,data\genres_original\reggae\reggae.00070.wav
-94.26048,68.1341,4.029074,7.6326213,12.799715,-3.1867485,-3.9116669,3.8171222,-6.116798,-0.35358283,0.32772845,-4.678538,-3.0110476,6278.053,1081.9824,746.64105,506.45883,393.13156,209.09822,189.064,141.50856,165.27667,126.85767,154.57466,87.21975,94.44281,reggae,data\genres_original\reggae\reggae.00071.wav
-105.91556,88.01672,19.373737,30.624731,10.023094,18.013231,3.6694536,8.916311,5.8173366,8.875632,5.66506,10.551832,5.903659,1975.5361,754.3565,486.34552,246.47522,212.37828,103.34248,90.25689,74.68766,70.366684,74.9455,53.622536,37.351,48.692066,reggae,data\genres_original\reggae\reggae.00072.wav
-105.895134,88.19101,19.303364,30.587206,10.000641,17.935596,3.6842966,8.918493,5.854395,8.842855,5.6089683,10.507835,5.9251924,1975.1821,749.3312,484.07806,247.54752,214.44313,104.050186,91.24736,74.94464,70.548195,75.449326,54.267124,37.084076,48.934128,reggae,data\genres_original\reggae\reggae.00073.wav
-63.820232,88.242676,-27.582493,18.598444,-3.5857682,5.2034063,0.98859847,8.044874,-4.4020996,2.272666,4.1477814,-2.2037783,10.268399,2767.479,701.73267,572.9104,258.01862,410.95877,124.21333,117.8571,124.39659,88.836586,74.04683,94.42627,56.74021,70.867386,reggae,data\genres_original\reggae\reggae.00074.wav
-105.702126,76.071304,19.506235,36.742977,3.7592547,11.673694,0.07490076,7.1031666,7.6822886,10.456472,0.98060775,-2.1891124,-1.5151198,9069.5,1814.1152,735.54614,298.4908,238.532,185.94775,122.04994,119.585365,139.05782,125.93506,122.71761,74.94371,87.805786,reggae,data\genres_original\reggae\reggae.00075.wav
-151.81317,105.13033,-6.1609178,47.94136,11.341761,15.082948,11.639795,6.6186438,6.823285,2.3987532,-1.034365,-0.21745536,-0.6371479,2670.7568,749.81256,497.05573,197.00075,230.8981,99.80346,112.69402,107.200066,59.61995,57.48034,47.227383,42.39344,45.51084,reggae,data\genres_original\reggae\reggae.00076.wav
-175.51059,78.04632,-2.5339332,52.855835,15.844185,24.74445,5.298902,8.6599865,6.651282,9.80003,-3.353283,4.116687,2.3600361,6898.2944,1631.3229,1202.0471,428.44394,248.32724,158.6424,106.26299,119.87908,88.53245,109.72885,151.35414,92.986626,78.6192,reggae,data\genres_original\reggae\reggae.00077.wav
-155.62473,57.045925,-35.298454,33.2946,-14.18707,25.263502,2.5250757,4.2506313,8.485698,4.57216,2.8271403,2.5807753,2.8258266,4551.4897,1924.5602,788.05505,224.62334,157.33849,242.88684,165.86667,69.34961,81.484024,53.683994,54.786514,71.325645,61.221603,reggae,data\genres_original\reggae\reggae.00078.wav
-103.16384,67.2257,2.226533,28.500446,4.1723447,11.872512,14.2471,14.287374,3.257277,15.844996,8.035183,4.460183,8.673221,5829.178,850.62683,719.33295,285.35306,219.53825,225.87964,246.70538,121.54201,107.13899,145.39442,127.21075,51.48235,58.716694,reggae,data\genres_original\reggae\reggae.00079.wav
-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040893,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,6232.869,968.14606,880.3861,318.87393,255.83382,258.3198,266.65802,130.7653,113.616104,167.40025,125.72629,54.753494,61.38979,reggae,data\genres_original\reggae\reggae.00080.wav
-115.755066,67.079124,1.8834685,29.096535,4.006483,12.040893,14.014687,14.933622,2.3025777,17.06946,7.582193,4.990229,8.53706,6232.869,968.14606,880.3861,318.87393,255.83382,258.3198,266.65802,130.7653,113.616104,167.40025,125.72629,54.753494,61.38979,reggae,data\genres_original\reggae\reggae.00081.wav
-285.87192,138.68126,19.889305,35.23311,-8.018051,7.0739436,5.4022317,-3.2044294,-1.1590017,3.1945817,1.4917812,-4.045572,-6.3234906,7589.7603,1418.8441,1004.13257,438.09985,338.19562,156.7334,260.30307,81.9218,101.57338,104.975555,126.88239,120.89182,148.77393,reggae,data\genres_original\reggae\reggae.00082.wav
-150.91212,111.7623,2.9338331,42.72235,-3.5816023,15.140649,3.4474072,0.1941399,-4.7153597,3.853786,-0.88617676,-5.347799,0.6896017,4205.6187,838.4578,460.83914,203.87534,251.80632,97.80567,125.26215,94.30142,91.61473,91.34115,67.42571,60.647186,68.85584,reggae,data\genres_original\reggae\reggae.00083.wav
-175.1141,116.63851,-55.121067,59.895454,1.9730686,1.0933509,14.589569,-3.2228153,2.7886486,5.7000294,-1.8436575,7.875683,0.40088838,8097.907,760.267,678.36426,250.53072,344.09695,211.97015,150.29123,142.75783,101.58524,109.069435,102.727196,86.81033,70.01828,reggae,data\genres_original\reggae\reggae.00084.wav
42.091446,37.40042,-7.90959,4.485742,8.942607,3.5316231,3.0874794,1.6347407,6.2700963,1.8271873,-0.5557452,-0.3981797,1.627477,14684.991,4028.914,649.47894,237.9688,347.6156,83.55059,120.01438,49.197796,61.421024,63.059093,23.82254,18.670559,23.863665,reggae,data\genres_original\reggae\reggae.00085.wav
-110.21196,48.556263,29.646896,18.435993,-0.46312666,4.653466,-2.266834,-6.5920463,-2.146058,-0.14949833,-0.67925465,0.5426739,1.9057006,6225.291,1530.3767,451.7534,429.7108,211.28575,215.43663,169.46776,162.6544,142.61893,133.93874,107.33738,137.05725,112.03891,reggae,data\genres_original\reggae\reggae.00086.wav
-75.25609,44.865067,10.096427,1.1540514,1.1483593,-3.1336844,0.13224773,0.05679195,-3.4559073,0.10516608,-1.929706,-2.3094442,-0.06527593,2529.4265,501.92084,322.0024,324.31973,186.04529,205.28395,170.87122,109.60518,107.4673,98.47862,82.24429,76.472664,71.791534,reggae,data\genres_original\reggae\reggae.00087.wav
-194.36122,157.1069,-14.131716,44.067635,3.4900806,17.45554,2.9821825,5.8288302,3.0098605,1.0710149,2.5813632,0.79855055,0.65093654,8224.266,1515.9054,776.1862,435.7849,183.12926,84.51147,97.97876,46.759262,59.05409,47.088486,55.668533,30.029129,31.781673,reggae,data\genres_original\reggae\reggae.00088.wav
-127.3255,65.99195,4.441192,30.03376,16.642286,16.512138,-6.404064,15.292219,4.6115885,5.086445,5.585365,-0.78358966,6.0552444,4946.6226,1286.9791,867.6023,266.86246,186.87993,166.91862,146.21295,99.49042,102.80791,109.975586,77.64886,57.25772,60.136517,reggae,data\genres_original\reggae\reggae.00089.wav
-159.94904,92.831566,-28.738466,31.430214,-6.613219,12.648388,0.8581188,10.94528,-2.0855348,3.6626525,3.568859,0.32369548,8.55835,2631.7393,631.352,548.9975,269.05807,369.95715,124.82049,123.140114,116.933945,95.650276,74.625755,90.01833,55.228127,75.22869,reggae,data\genres_original\reggae\reggae.00090.wav
-138.14923,101.4922,-35.34274,36.134857,-9.498246,14.763237,-0.23156776,11.520837,-2.1008186,3.4033105,4.196897,0.13718973,9.018027,2623.7476,605.691,516.5442,260.99414,355.03873,132.89244,141.41872,116.78998,104.31117,80.66123,95.676506,59.181904,84.20764,reggae,data\genres_original\reggae\reggae.00091.wav
-147.46721,113.253334,-6.285357,9.108814,24.549637,-9.7793,13.131395,-1.9983362,-2.7058117,12.224996,-4.1247916,-1.0217457,1.9693737,5552.7285,767.43774,713.0294,303.91788,441.70795,271.39807,217.27567,180.69727,143.39258,146.27191,96.01598,99.86542,69.45402,reggae,data\genres_original\reggae\reggae.00092.wav
-97.79847,108.82947,-24.920456,21.306019,12.562689,7.7732735,-3.2863526,3.5319328,0.68951005,4.19419,-9.668842,4.2639046,2.458041,2043.4917,829.5197,339.01157,188.91542,111.98555,100.03684,92.35495,71.62211,72.35784,53.049976,54.468685,42.33859,47.01821,reggae,data\genres_original\reggae\reggae.00093.wav
-69.06215,79.14716,13.084549,29.383541,0.2798948,4.15481,-0.44261524,0.17704034,2.803924,0.6051489,-2.8017468,-0.5161708,-3.1838446,2775.0664,285.84543,522.08875,136.53833,105.78965,72.77656,119.41341,80.418144,61.12146,78.83616,35.620106,41.71518,45.638107,reggae,data\genres_original\reggae\reggae.00094.wav
-166.97626,116.626755,-44.220535,70.51435,2.3173788,16.009483,12.503331,4.093497,5.321485,4.5174103,7.2984114,7.585032,2.9087098,6865.1494,747.3122,903.6172,229.92123,391.41205,130.98735,157.27188,120.63433,99.92427,84.20215,71.19962,63.00927,58.305225,reggae,data\genres_original\reggae\reggae.00095.wav
-142.80992,103.12614,-15.227189,38.256912,-13.002163,2.7503061,-1.6656563,-3.4389293,-4.4527035,-9.288576,-10.127065,-2.1181872,-4.4648905,4060.3828,412.71597,534.40063,312.20737,143.05594,156.60976,195.87126,85.83799,88.07713,86.29756,67.994644,67.45271,58.185883,reggae,data\genres_original\reggae\reggae.00096.wav
-134.61238,93.53314,8.519338,34.867107,3.2853146,15.506227,4.967833,8.540956,-1.2959113,2.727689,5.071606,11.859678,4.4144607,5054.6587,516.4402,316.28146,209.38927,99.484695,113.243645,100.46481,60.416607,102.29332,80.21006,95.77122,68.02087,41.422115,reggae,data\genres_original\reggae\reggae.00097.wav
-67.11288,80.68692,-43.87355,57.721367,-12.790038,33.588192,-7.73336,14.119094,-1.2372346,7.4127393,-2.0441523,6.0994887,-6.627344,2820.4465,960.0931,308.24435,68.96101,67.23984,70.33073,55.12964,54.211205,69.022675,46.585773,41.818325,47.899708,43.39052,reggae,data\genres_original\reggae\reggae.00098.wav
-116.62627,109.25263,-23.163752,40.67948,-11.888837,23.152943,-15.409277,15.1249895,-13.522578,12.695887,-10.871556,8.497991,-11.577596,5845.3877,485.50604,368.8555,161.10098,195.70766,127.25556,130.27263,63.69785,111.76194,59.18774,77.228836,54.672256,39.065804,reggae,data\genres_original\reggae\reggae.00099.wav
